Id_Cliente,Targa,Nome,Cognome,Age,Marca,NumCilindri,Cv,Prezzo,Data_Immatricolazione,Data_Acquisto,Data_Assicurazione,Codice_Rischio
995,AQ875CX,Onetto,Antonelli,84,Isuzu,four,90,11048,1999/03/10,2014/05/04,2016/01/11,2
995,DM356RF,Onetto,Antonelli,84,Mazda,two,101,13645,2006/01/24,2008/06/10,2012/01/10,2
995,AD426CR,Onetto,Antonelli,84,Peugot,four,95,15580,2004/10/02,2014/07/18,2015/03/29,2
996,DE102CH,Fiorano,Sanna,23,Saab,four,160,18150,2002/08/30,2015/01/16,2016/01/13,1
996,AO812JM,Fiorano,Sanna,23,Renault,four,68,9895,2001/10/21,2010/07/14,2012/10/07,1
996,BQ837OX,Fiorano,Sanna,23,Subaru,four,111,11259,2013/06/28,2016/03/24,2016/04/23,1
997,EH300VH,Loisia,Fusco,28,Isuzu,four,90,11048,2002/06/19,2013/01/01,2013/10/15,1
997,CN213VS,Loisia,Fusco,28,Volkswagen,four,85,8195,1993/03/14,2002/04/30,2010/10/30,1
997,BL427RE,Loisia,Fusco,28,Alfa-romero,six,154,16500,1998/09/20,2007/12/17,2008/01/14,1
998,AH301JE,Regino,Albanese,28,Saab,four,110,11850,1997/01/23,2015/05/19,2015/10/11,2
998,AT655YQ,Regino,Albanese,28,Mazda,two,135,15645,1992/11/12,2007/06/27,2009/12/22,2
998,BD673RP,Regino,Albanese,28,Toyota,four,70,7738,1991/06/20,2010/09/05,2014/09/15,2
999,DJ317YU,Pietronilla,Bruno,37,Volkswagen,four,100,9995,2008/10/12,2011/09/08,2012/02/03,3
999,CV010DL,Pietronilla,Bruno,37,Mazda,four,72,18344,2009/08/29,2015/09/28,2015/11/30,3
999,BG311YW,Pietronilla,Bruno,37,Volkswagen,four,90,9980,2010/10/20,2013/09/04,2014/11/15,3
1000,AV212VE,Guidetta,Mariani,57,Mazda,four,84,8845,2010/03/16,2011/04/24,2013/09/23,1
1000,DB261VH,Guidetta,Mariani,57,Nissan,four,69,7349,2013/01/27,2016/03/22,2016/03/30,1
1000,DT400RK,Guidetta,Mariani,57,Nissan,six,152,13499,2007/03/18,2013/03/06,2014/04/01,1
